,northing,easting,elevation,forest,water
8966,118276,1013942,1340,72,1
8967,119276,1013942,999,72,1
8968,120276,1013942,894,3,2
8969,121276,1013942,854,0,0
8970,122276,1013942,875,5,0
8971,123276,1013942,857,6,0
8972,124276,1013942,849,11,0
8973,125276,1013942,821,20,3
8974,126276,1013942,853,22,0
8975,127276,1013942,799,4,0
8976,128276,1013942,795,4,0
8977,129276,1013942,827,0,0
8978,130276,1013942,776,12,0
8979,131276,1013942,710,15,0
8980,132276,1013942,706,1,0
8981,133276,1013942,694,26,0
8982,134276,1013942,660,37,1
8983,135276,1013942,665,3,0
8984,136276,1013942,597,10,1
8985,137276,1013942,605,0,0
8986,138276,1013942,542,25,5
8987,139276,1013942,584,2,0
8988,140276,1013942,627,44,0
8989,141276,1013942,614,90,0
8990,142276,1013942,607,63,0
8991,143276,1013942,610,18,0
8992,144276,1013942,681,62,0
8993,145276,1013942,632,70,0
8994,146276,1013942,509,20,44
8995,147276,1013942,501,36,18
8996,148276,1013942,571,68,0
8997,149276,1013942,639,34,0
8998,150276,1013942,710,20,0
8999,151276,1013942,672,29,0
9000,152276,1013942,578,43,0
9001,153276,1013942,520,7,0
9002,154276,1013942,524,34,0
9003,155276,1013942,453,16,0
9004,156276,1013942,447,24,0
9005,157276,1013942,444,47,1
9006,158276,1013942,443,61,0
9007,159276,1013942,440,22,0
9008,160276,1013942,439,0,0
9009,161276,1013942,437,0,0
9010,162276,1013942,511,68,0
9011,163276,1013942,442,29,2
9012,164276,1013942,449,0,11
9013,165276,1013942,463,55,0
9014,166276,1013942,455,23,0
9015,167276,1013942,453,14,0
9016,168276,1013942,440,36,0
9017,169276,1013942,843,84,0
9018,170276,1013942,784,53,0
9019,171276,1013942,889,20,0
9020,172276,1013942,950,72,0
9021,173276,1013942,933,74,0
9022,174276,1013942,1249,40,0
9023,175276,1013942,909,87,0
9024,176276,1013942,739,13,0
9025,177276,1013942,721,10,1
9026,178276,1013942,848,31,0
9027,179276,1013942,1107,58,0
9028,180276,1013942,1116,57,0
9029,181276,1013942,1009,58,0
9030,182276,1013942,1086,55,0
9031,183276,1013942,733,60,0
9032,184276,1013942,777,43,0
9033,185276,1013942,919,72,0
9034,186276,1013942,609,64,0
9035,187276,1013942,481,5,0
9036,188276,1013942,513,0,0
9037,189276,1013942,512,10,0
9038,190276,1013942,515,14,0
9039,191276,1013942,607,49,0
9040,192276,1013942,829,58,0
9041,193276,1013942,835,22,0
9042,194276,1013942,812,38,0
9043,195276,1013942,798,33,0
9044,196276,1013942,804,1,0
9045,197276,1013942,718,47,0
9046,198276,1013942,632,52,0
9047,30276,1014942,3337,0,0
9048,31276,1014942,3489,0,0
9049,32276,1014942,3974,0,0
9050,33276,1014942,3733,0,0
9051,34276,1014942,3215,0,0
9052,35276,1014942,3044,0,0
9053,36276,1014942,2879,0,0
9054,37276,1014942,2703,0,0
9055,38276,1014942,2670,0,0
9056,39276,1014942,2578,0,0
9057,40276,1014942,2361,0,1
9058,41276,1014942,2343,0,0
9059,42276,1014942,1697,62,0
9060,43276,1014942,1650,18,4
9061,44276,1014942,2253,0,10
9062,45276,1014942,2537,0,2
9063,46276,1014942,2833,0,0
9064,47276,1014942,2957,0,0
9065,48276,1014942,2884,0,0
9066,49276,1014942,2798,0,1
9067,50276,1014942,2461,2,1
9068,51276,1014942,2202,19,0
9069,52276,1014942,2120,25,0
9070,53276,1014942,2251,27,0
9071,54276,1014942,2220,8,0
9072,55276,1014942,2191,22,0
9073,56276,1014942,2109,40,0
9074,57276,1014942,1876,80,0
9075,58276,1014942,1599,52,0
9076,59276,1014942,1300,37,0
9077,60276,1014942,1122,21,0
9078,61276,1014942,626,63,5
9079,62276,1014942,479,0,17
9080,63276,1014942,485,1,1
9081,64276,1014942,494,0,0
9082,65276,1014942,600,1,0
9083,66276,1014942,758,5,0
9084,67276,1014942,946,8,0
9085,68276,1014942,1175,25,0
9086,69276,1014942,1323,61,1
9087,70276,1014942,1602,63,1
9088,71276,1014942,1908,16,0
9089,72276,1014942,1977,27,0
9090,73276,1014942,1706,34,1
9091,74276,1014942,1834,19,2
9092,75276,1014942,2196,0,2
9093,76276,1014942,2436,0,0
9094,77276,1014942,2304,0,0
9095,78276,1014942,2332,0,1
9096,79276,1014942,2157,0,9
9097,80276,1014942,2129,0,1
9098,81276,1014942,1978,0,0
9099,82276,1014942,1863,16,0
9100,83276,1014942,1715,41,0
9101,84276,1014942,1652,58,0
9102,85276,1014942,1716,51,0
9103,86276,1014942,1746,68,0
9104,87276,1014942,1591,59,0
9105,88276,1014942,1498,64,0
9106,89276,1014942,1386,66,0
9107,90276,1014942,1164,5,1
9108,91276,1014942,1159,15,3
9109,92276,1014942,1321,44,0
9110,93276,1014942,1474,38,0
9111,94276,1014942,1413,27,0
9112,95276,1014942,1286,10,0
9113,96276,1014942,1324,8,0
9114,97276,1014942,1421,28,2
9115,98276,1014942,1746,13,0
9116,99276,1014942,1725,16,0
9117,100276,1014942,1858,11,0
9118,101276,1014942,1783,36,0
9119,102276,1014942,1484,52,0
9120,103276,1014942,1264,38,1
9121,104276,1014942,1231,19,1
9122,105276,1014942,1310,61,1
9123,106276,1014942,1103,18,0
9124,107276,1014942,1205,29,0
9125,108276,1014942,1379,51,1
9126,109276,1014942,1747,8,0
9127,110276,1014942,1869,4,0
9128,111276,1014942,1539,7,0
9129,112276,1014942,1409,11,0
9130,113276,1014942,1277,48,2
9131,114276,1014942,1151,36,0
9132,115276,1014942,1085,27,1
9133,116276,1014942,1023,26,3
9134,117276,1014942,1039,22,4
9135,118276,1014942,1089,48,0
9136,119276,1014942,910,52,9
9137,120276,1014942,864,17,10
9138,121276,1014942,828,25,11
9139,122276,1014942,812,22,16
9140,123276,1014942,797,14,8
9141,124276,1014942,842,20,11
9142,125276,1014942,869,45,4
9143,126276,1014942,859,54,8
9144,127276,1014942,819,50,9
9145,128276,1014942,794,17,0
9146,129276,1014942,788,10,0
9147,130276,1014942,760,7,0
9148,131276,1014942,759,16,0
9149,132276,1014942,746,3,0
9150,133276,1014942,727,26,0
9151,134276,1014942,679,6,0
9152,135276,1014942,651,9,0
9153,136276,1014942,609,25,0
9154,137276,1014942,591,13,0
9155,138276,1014942,537,15,2
9156,139276,1014942,581,19,0
9157,140276,1014942,637,90,0
9158,141276,1014942,619,100,0
9159,142276,1014942,611,78,0
9160,143276,1014942,586,17,0
9161,144276,1014942,606,52,0
9162,145276,1014942,629,31,0
9163,146276,1014942,503,26,41
9164,147276,1014942,522,57,12
9165,148276,1014942,591,84,0
9166,149276,1014942,646,46,0
9167,150276,1014942,735,57,0
9168,151276,1014942,722,62,0
9169,152276,1014942,582,35,0
9170,153276,1014942,535,5,3
9171,154276,1014942,524,7,0
9172,155276,1014942,523,49,0
9173,156276,1014942,481,17,0
9174,157276,1014942,450,4,0
9175,158276,1014942,443,2,0
9176,159276,1014942,440,12,1
9177,160276,1014942,438,15,2
9178,161276,1014942,437,0,1
9179,162276,1014942,436,8,0
9180,163276,1014942,434,11,0
9181,164276,1014942,434,1,7
9182,165276,1014942,436,3,4
9183,166276,1014942,483,65,0
9184,167276,1014942,512,93,0
9185,168276,1014942,439,37,0
9186,169276,1014942,567,80,0
9187,170276,1014942,914,63,0
9188,171276,1014942,770,12,0
9189,172276,1014942,1026,76,0
9190,173276,1014942,930,83,0
9191,174276,1014942,1235,37,0
9192,175276,1014942,997,88,0
9193,176276,1014942,750,33,0
9194,177276,1014942,729,10,1
9195,178276,1014942,845,24,0
9196,179276,1014942,918,47,0
9197,180276,1014942,1048,62,0
9198,181276,1014942,984,89,0
9199,182276,1014942,1073,36,0
9200,183276,1014942,800,80,0
9201,184276,1014942,848,57,0
9202,185276,1014942,874,55,0
9203,186276,1014942,582,57,0
9204,187276,1014942,470,10,0
9205,188276,1014942,515,1,0
9206,189276,1014942,563,28,0
9207,190276,1014942,479,32,0
9208,191276,1014942,571,76,0
9209,192276,1014942,758,70,0
9210,193276,1014942,813,38,0
9211,194276,1014942,749,41,0
9212,195276,1014942,802,43,0
9213,196276,1014942,742,40,0
9214,197276,1014942,642,52,0
9215,198276,1014942,592,62,0
9216,199276,1014942,568,7,0
9217,29276,1015942,3183,0,0
9218,30276,1015942,3134,0,0
9219,31276,1015942,3116,0,0
9220,32276,1015942,3742,0,0
9221,33276,1015942,3554,0,0
9222,34276,1015942,3461,0,0
9223,35276,1015942,3382,0,0
9224,36276,1015942,2999,0,0
9225,37276,1015942,3037,0,0
9226,38276,1015942,2924,0,0
9227,39276,1015942,2785,0,0
9228,40276,1015942,2539,0,0
9229,41276,1015942,2092,18,0
9230,42276,1015942,1629,37,1
9231,43276,1015942,2047,13,0
9232,44276,1015942,2343,0,3
9233,45276,1015942,2481,0,1
9234,46276,1015942,2629,0,1
9235,47276,1015942,2895,0,1
9236,48276,1015942,3137,0,0
9237,49276,1015942,2921,0,0
9238,50276,1015942,2651,0,0
9239,51276,1015942,2335,9,12
9240,52276,1015942,2060,58,1
9241,53276,1015942,1873,26,1
9242,54276,1015942,1828,32,0
9243,55276,1015942,1676,60,0
9244,56276,1015942,1529,49,0
9245,57276,1015942,1404,63,0
9246,58276,1015942,1307,26,0
9247,59276,1015942,1171,32,0
9248,60276,1015942,946,17,1
9249,61276,1015942,695,37,0
9250,62276,1015942,483,3,10
9251,63276,1015942,484,0,5
9252,64276,1015942,507,8,3
9253,65276,1015942,539,9,2
9254,66276,1015942,663,17,1
9255,67276,1015942,791,41,1
9256,68276,1015942,897,55,2
9257,69276,1015942,1078,70,2
9258,70276,1015942,1374,40,0
9259,71276,1015942,1577,50,0
9260,72276,1015942,1604,81,0
9261,73276,1015942,1615,45,2
9262,74276,1015942,2081,10,0
9263,75276,1015942,2513,0,0
9264,76276,1015942,2619,0,0
9265,77276,1015942,2819,0,0
9266,78276,1015942,2672,0,0
9267,79276,1015942,2460,0,1
9268,80276,1015942,2597,0,0
9269,81276,1015942,2373,0,0
9270,82276,1015942,1820,15,0
9271,83276,1015942,1703,24,0
9272,84276,1015942,1582,76,0
9273,85276,1015942,1392,55,0
9274,86276,1015942,1264,43,1
9275,87276,1015942,1232,26,0
9276,88276,1015942,1266,49,2
9277,89276,1015942,1332,48,2
9278,90276,1015942,1442,55,0
9279,91276,1015942,1280,13,3
9280,92276,1015942,1409,50,0
9281,93276,1015942,1778,17,0
9282,94276,1015942,1680,14,0
9283,95276,1015942,1456,17,0
9284,96276,1015942,1300,17,1
9285,97276,1015942,1335,32,0
9286,98276,1015942,1551,15,0
9287,99276,1015942,1540,32,0
9288,100276,1015942,1749,17,0
9289,101276,1015942,1843,26,0
9290,102276,1015942,1719,39,2
9291,103276,1015942,1552,32,0
9292,104276,1015942,1347,50,0
9293,105276,1015942,1261,50,0
9294,106276,1015942,1485,60,0
9295,107276,1015942,1450,31,0
9296,108276,1015942,1556,24,0
9297,109276,1015942,1827,3,0
9298,110276,1015942,1932,0,0
9299,111276,1015942,1962,1,0
9300,112276,1015942,1661,2,1
9301,113276,1015942,1617,21,0
9302,114276,1015942,1385,40,0
9303,115276,1015942,1376,49,0
9304,116276,1015942,1235,74,3
9305,117276,1015942,1072,26,2
9306,118276,1015942,927,37,1
9307,119276,1015942,1005,46,7
9308,120276,1015942,1067,63,0
9309,121276,1015942,961,59,0
9310,122276,1015942,866,14,0
9311,123276,1015942,868,11,0
9312,124276,1015942,943,23,0
9313,125276,1015942,1008,11,0
9314,126276,1015942,910,27,0
9315,127276,1015942,871,100,0
9316,128276,1015942,833,74,8
9317,129276,1015942,761,43,8
9318,130276,1015942,738,39,2
9319,131276,1015942,755,27,0
9320,132276,1015942,755,25,0
9321,133276,1015942,676,32,0
9322,134276,1015942,659,0,0
9323,135276,1015942,655,2,0
9324,136276,1015942,638,9,0
9325,137276,1015942,608,16,0
9326,138276,1015942,540,16,4
9327,139276,1015942,615,19,0
9328,140276,1015942,629,94,0
9329,141276,1015942,619,56,1
9330,142276,1015942,622,99,0
9331,143276,1015942,580,78,1
9332,144276,1015942,594,82,0
9333,145276,1015942,629,42,0
9334,146276,1015942,500,43,35
9335,147276,1015942,569,43,0
9336,148276,1015942,621,3,0
9337,149276,1015942,658,23,0
9338,150276,1015942,779,67,0
9339,151276,1015942,758,98,0
9340,152276,1015942,628,58,0
9341,153276,1015942,602,1,0
9342,154276,1015942,554,0,0
9343,155276,1015942,516,1,1
9344,156276,1015942,500,4,1
9345,157276,1015942,477,67,0
9346,158276,1015942,456,2,0
9347,159276,1015942,473,27,0
9348,160276,1015942,446,35,0
9349,161276,1015942,436,27,3
9350,162276,1015942,435,20,2
9351,163276,1015942,434,6,0
9352,164276,1015942,432,0,0
9353,165276,1015942,432,0,9
9354,166276,1015942,462,30,0
9355,167276,1015942,505,63,0
9356,168276,1015942,503,57,0
9357,169276,1015942,443,38,1
9358,170276,1015942,891,94,0
9359,171276,1015942,753,34,0
9360,172276,1015942,1075,48,0
9361,173276,1015942,983,84,0
9362,174276,1015942,1223,35,0
9363,175276,1015942,1093,90,0
9364,176276,1015942,748,34,1
9365,177276,1015942,719,19,1
9366,178276,1015942,913,33,1
9367,179276,1015942,877,54,0
9368,180276,1015942,954,65,0
9369,181276,1015942,863,81,0
9370,182276,1015942,1055,61,0
9371,183276,1015942,830,87,0
9372,184276,1015942,934,72,0
9373,185276,1015942,866,77,0
9374,186276,1015942,569,63,0
9375,187276,1015942,488,7,0
9376,188276,1015942,444,0,0
9377,189276,1015942,498,19,0
9378,190276,1015942,450,1,0
9379,191276,1015942,517,43,0
9380,192276,1015942,735,82,0
9381,193276,1015942,832,71,0
9382,194276,1015942,688,63,0
9383,195276,1015942,701,22,0
9384,196276,1015942,727,28,0
9385,197276,1015942,751,56,0
9386,198276,1015942,609,29,0
9387,199276,1015942,565,18,0
9388,29276,1016942,3123,0,0
9389,30276,1016942,2961,0,0
9390,31276,1016942,3095,0,0
9391,32276,1016942,3381,0,0
9392,33276,1016942,2768,0,0
9393,34276,1016942,2842,0,0
9394,35276,1016942,3300,0,0
9395,36276,1016942,3189,0,0
9396,37276,1016942,2923,0,0
9397,38276,1016942,2625,0,0
9398,39276,1016942,2285,15,4
9399,40276,1016942,1982,33,1
9400,41276,1016942,1706,24,2
9401,42276,1016942,1986,7,2
9402,43276,1016942,2497,0,0
9403,44276,1016942,2496,0,1
9404,45276,1016942,2703,0,0
9405,46276,1016942,2891,0,0
9406,47276,1016942,2905,0,1
9407,48276,1016942,2954,0,0
9408,49276,1016942,2751,0,1
9409,50276,1016942,2361,8,12
9410,51276,1016942,2266,0,28
9411,52276,1016942,2273,24,0
9412,53276,1016942,2203,32,0
9413,54276,1016942,2093,43,0
9414,55276,1016942,1941,57,0
9415,56276,1016942,1866,67,0
9416,57276,1016942,1624,85,0
9417,58276,1016942,1280,73,0
9418,59276,1016942,1058,51,0
9419,60276,1016942,969,25,0
9420,61276,1016942,875,28,0
9421,62276,1016942,506,31,17
9422,63276,1016942,480,0,4
9423,64276,1016942,541,16,0
9424,65276,1016942,647,13,0
9425,66276,1016942,800,16,0
9426,67276,1016942,977,16,1
9427,68276,1016942,1196,66,0
9428,69276,1016942,1168,71,0
9429,70276,1016942,1153,64,0
9430,71276,1016942,1228,68,0
9431,72276,1016942,1396,71,1
9432,73276,1016942,1732,19,2
9433,74276,1016942,2139,0,0
9434,75276,1016942,2567,0,0
9435,76276,1016942,2540,0,1
9436,77276,1016942,2838,0,0
9437,78276,1016942,2530,0,0
9438,79276,1016942,2242,0,1
9439,80276,1016942,2228,0,1
9440,81276,1016942,2091,0,0
9441,82276,1016942,1633,27,0
9442,83276,1016942,1416,45,12
9443,84276,1016942,1322,46,1
9444,85276,1016942,1270,20,1
9445,86276,1016942,1306,16,2
9446,87276,1016942,1504,32,0
9447,88276,1016942,1834,38,0
9448,89276,1016942,1927,8,0
9449,90276,1016942,1644,36,1
9450,91276,1016942,1450,30,2
9451,92276,1016942,1372,22,2
9452,93276,1016942,1752,27,0
9453,94276,1016942,1768,13,0
9454,95276,1016942,1575,28,0
9455,96276,1016942,1405,18,0
9456,97276,1016942,1244,28,2
9457,98276,1016942,1385,29,0
9458,99276,1016942,1549,18,0
9459,100276,1016942,1692,8,0
9460,101276,1016942,1592,39,0
9461,102276,1016942,1693,23,0
9462,103276,1016942,1637,39,0
9463,104276,1016942,1448,53,0
9464,105276,1016942,1432,44,0
9465,106276,1016942,1650,24,0
9466,107276,1016942,1788,4,0
9467,108276,1016942,1639,6,1
9468,109276,1016942,1931,0,0
9469,110276,1016942,1936,0,0
9470,111276,1016942,1797,0,3
9471,112276,1016942,1709,6,1
9472,113276,1016942,1539,20,1
9473,114276,1016942,1497,17,0
9474,115276,1016942,1501,52,0
9475,116276,1016942,1470,33,0
9476,117276,1016942,1360,49,0
9477,118276,1016942,1052,63,7
9478,119276,1016942,1096,25,3
9479,120276,1016942,1296,47,0
9480,121276,1016942,1109,79,0
9481,122276,1016942,927,32,0
9482,123276,1016942,900,6,0
9483,124276,1016942,1067,6,0
9484,125276,1016942,1076,25,0
9485,126276,1016942,960,16,0
9486,127276,1016942,884,42,0
9487,128276,1016942,871,27,0
9488,129276,1016942,808,15,1
9489,130276,1016942,774,18,6
9490,131276,1016942,701,41,13
9491,132276,1016942,727,31,2
9492,133276,1016942,696,63,0
9493,134276,1016942,773,6,0
9494,135276,1016942,716,16,0
9495,136276,1016942,663,4,0
9496,137276,1016942,637,21,0
9497,138276,1016942,548,18,4
9498,139276,1016942,643,17,0
9499,140276,1016942,635,88,0
9500,141276,1016942,634,99,0
9501,142276,1016942,622,49,0
9502,143276,1016942,576,5,0
9503,144276,1016942,563,40,0
9504,145276,1016942,611,35,0
9505,146276,1016942,499,48,37
9506,147276,1016942,564,30,0
9507,148276,1016942,625,10,0
9508,149276,1016942,654,32,0
9509,150276,1016942,766,76,0
9510,151276,1016942,783,68,0
9511,152276,1016942,743,79,0
9512,153276,1016942,653,3,0
9513,154276,1016942,565,5,0
9514,155276,1016942,542,0,0
9515,156276,1016942,491,0,0
9516,157276,1016942,481,53,0
9517,158276,1016942,498,38,0
9518,159276,1016942,507,69,0
9519,160276,1016942,498,57,0
9520,161276,1016942,449,21,0
9521,162276,1016942,434,1,0
9522,163276,1016942,433,48,3
9523,164276,1016942,432,1,0
9524,165276,1016942,431,17,5
9525,166276,1016942,432,1,3
9526,167276,1016942,451,13,0
9527,168276,1016942,543,74,0
9528,169276,1016942,440,18,2
9529,170276,1016942,750,84,0
9530,171276,1016942,772,54,0
9531,172276,1016942,1001,68,0
9532,173276,1016942,1014,66,0
9533,174276,1016942,1178,37,0
9534,175276,1016942,1106,70,0
9535,176276,1016942,732,38,1
9536,177276,1016942,707,22,0
9537,178276,1016942,951,54,0
9538,179276,1016942,843,49,0
9539,180276,1016942,834,72,0
9540,181276,1016942,810,70,0
9541,182276,1016942,1102,30,0
9542,183276,1016942,1046,67,0
9543,184276,1016942,995,87,0
9544,185276,1016942,820,87,0
9545,186276,1016942,548,45,0
9546,187276,1016942,490,3,0
9547,188276,1016942,447,0,1
9548,189276,1016942,429,0,0
9549,190276,1016942,434,0,0
9550,191276,1016942,466,20,0
9551,192276,1016942,589,77,0
9552,193276,1016942,832,92,0
9553,194276,1016942,644,62,0
9554,195276,1016942,715,36,0
9555,196276,1016942,750,39,0
9556,197276,1016942,629,26,0
9557,198276,1016942,560,46,0
9558,199276,1016942,532,18,1
9559,29276,1017942,3198,0,0
9560,30276,1017942,2906,0,0
9561,31276,1017942,2911,0,0
9562,32276,1017942,2882,0,0
9563,33276,1017942,2643,0,0
9564,34276,1017942,2599,0,0
9565,35276,1017942,2638,0,1
9566,36276,1017942,2464,0,1
9567,37276,1017942,2392,0,1
9568,38276,1017942,2310,0,0
9569,39276,1017942,1933,18,6
9570,40276,1017942,1768,20,6
9571,41276,1017942,2069,12,1
9572,42276,1017942,2417,0,0
9573,43276,1017942,2676,0,1
9574,44276,1017942,2894,0,0
9575,45276,1017942,2843,0,1
9576,46276,1017942,3034,0,0
9577,47276,1017942,2913,0,2
9578,48276,1017942,2731,0,3
9579,49276,1017942,2545,0,6
9580,50276,1017942,2456,0,0
9581,51276,1017942,2699,0,0
9582,52276,1017942,2683,0,0
9583,53276,1017942,2629,0,0
9584,54276,1017942,2450,0,0
9585,55276,1017942,2280,3,0
9586,56276,1017942,2242,8,0
9587,57276,1017942,2013,66,0
9588,58276,1017942,1654,100,0
9589,59276,1017942,1369,41,0
9590,60276,1017942,1405,5,0
9591,61276,1017942,1143,32,0
9592,62276,1017942,704,47,2
9593,63276,1017942,480,5,3
9594,64276,1017942,486,0,0
9595,65276,1017942,679,8,3
9596,66276,1017942,768,0,0
9597,67276,1017942,947,7,0
9598,68276,1017942,1161,67,2
9599,69276,1017942,1514,78,0
9600,70276,1017942,1685,30,0
9601,71276,1017942,1753,36,0
9602,72276,1017942,1893,17,0
9603,73276,1017942,1876,21,0
9604,74276,1017942,2122,4,0
9605,75276,1017942,2391,0,0
9606,76276,1017942,2533,0,0
9607,77276,1017942,2647,0,4
9608,78276,1017942,2710,0,0
9609,79276,1017942,2204,0,4
9610,80276,1017942,2040,0,2
9611,81276,1017942,1820,5,2
9612,82276,1017942,1584,56,1
9613,83276,1017942,1402,50,4
9614,84276,1017942,1392,29,0
9615,85276,1017942,1421,27,0
9616,86276,1017942,1487,43,0
9617,87276,1017942,1764,35,0
9618,88276,1017942,2031,1,0
9619,89276,1017942,1868,15,1
9620,90276,1017942,1815,28,0
9621,91276,1017942,1657,28,1
9622,92276,1017942,1420,15,3
9623,93276,1017942,1717,40,0
9624,94276,1017942,1830,7,1
9625,95276,1017942,1652,15,0
9626,96276,1017942,1458,28,2
9627,97276,1017942,1227,39,2
9628,98276,1017942,1272,41,1
9629,99276,1017942,1574,39,0
9630,100276,1017942,1627,19,0
9631,101276,1017942,1569,14,1
9632,102276,1017942,1432,18,2
