,northing,easting,elevation,forest
6174,179276,997942,1003,17
6175,180276,997942,966,27
6176,181276,997942,906,58
6177,182276,997942,925,15
6178,183276,997942,959,27
6179,184276,997942,822,69
6180,185276,997942,530,61
6181,186276,997942,718,44
6182,187276,997942,860,23
6183,188276,997942,710,64
6184,189276,997942,451,37
6185,190276,997942,690,41
6186,191276,997942,830,52
6187,192276,997942,747,95
6188,193276,997942,545,44
6189,194276,997942,487,0
6190,195276,997942,480,22
6191,196276,997942,438,5
6192,197276,997942,463,16
6193,198276,997942,436,44
6194,199276,997942,516,100
6195,200276,997942,522,91
6196,201276,997942,508,43
6197,202276,997942,488,89
6198,203276,997942,446,40
6199,204276,997942,444,53
6200,205276,997942,421,3
6201,23276,998942,3025,0
6202,24276,998942,2859,0
6203,25276,998942,2703,0
6204,26276,998942,2402,0
6205,27276,998942,2297,0
6206,28276,998942,2184,0
6207,29276,998942,1953,18
6208,30276,998942,1768,28
6209,31276,998942,1647,31
6210,32276,998942,1593,50
6211,33276,998942,1688,18
6212,34276,998942,1944,10
6213,35276,998942,1989,17
6214,36276,998942,2096,12
6215,37276,998942,1644,26
6216,38276,998942,1975,10
6217,39276,998942,2256,0
6218,40276,998942,2033,4
6219,41276,998942,2197,6
6220,42276,998942,1758,61
6221,43276,998942,1469,82
6222,44276,998942,1488,64
6223,45276,998942,1805,61
6224,46276,998942,1762,77
6225,47276,998942,1138,90
6226,48276,998942,739,74
6227,49276,998942,1080,70
6228,50276,998942,551,64
6229,51276,998942,459,1
6230,52276,998942,459,0
6231,53276,998942,460,3
6232,54276,998942,685,46
6233,55276,998942,1105,89
6234,56276,998942,1639,41
6235,57276,998942,2065,3
6236,58276,998942,2143,0
6237,59276,998942,2197,0
6238,60276,998942,2431,0
6239,61276,998942,2640,0
6240,62276,998942,2333,0
6241,63276,998942,1799,2
6242,64276,998942,1645,15
6243,65276,998942,1791,13
6244,66276,998942,1660,77
6245,67276,998942,1160,68
6246,68276,998942,1364,56
6247,69276,998942,1548,59
6248,70276,998942,1214,47
6249,71276,998942,1479,36
6250,72276,998942,1508,57
6251,73276,998942,1448,37
6252,74276,998942,1703,9
6253,75276,998942,1882,22
6254,76276,998942,1772,42
6255,77276,998942,1717,61
6256,78276,998942,1202,38
6257,79276,998942,1187,20
6258,80276,998942,1496,44
6259,81276,998942,1524,68
6260,82276,998942,1431,11
6261,83276,998942,1485,1
6262,84276,998942,1499,15
6263,85276,998942,1491,59
6264,86276,998942,1418,7
6265,87276,998942,1604,4
6266,88276,998942,1429,35
6267,89276,998942,1128,47
6268,90276,998942,984,42
6269,91276,998942,1036,23
6270,92276,998942,1407,58
6271,93276,998942,1769,23
6272,94276,998942,1636,33
6273,95276,998942,1728,8
6274,96276,998942,1442,30
6275,97276,998942,1179,43
6276,98276,998942,983,52
6277,99276,998942,778,38
6278,100276,998942,732,8
6279,101276,998942,715,9
6280,102276,998942,715,16
6281,103276,998942,714,39
6282,104276,998942,718,9
6283,105276,998942,694,1
6284,106276,998942,704,35
6285,107276,998942,706,32
6286,108276,998942,696,11
6287,109276,998942,684,3
6288,110276,998942,680,16
6289,111276,998942,698,8
6290,112276,998942,711,36
6291,113276,998942,680,7
6292,114276,998942,677,0
6293,115276,998942,727,0
6294,116276,998942,720,19
6295,117276,998942,706,18
6296,118276,998942,745,65
6297,119276,998942,703,10
6298,120276,998942,702,46
6299,121276,998942,690,12
6300,122276,998942,690,12
6301,123276,998942,678,18
6302,124276,998942,653,22
6303,125276,998942,623,56
6304,126276,998942,617,7
6305,127276,998942,672,14
6306,128276,998942,662,68
6307,129276,998942,629,10
6308,130276,998942,607,40
6309,131276,998942,642,37
6310,132276,998942,664,74
6311,133276,998942,610,17
6312,134276,998942,589,5
6313,135276,998942,592,13
6314,136276,998942,563,44
6315,137276,998942,504,35
6316,138276,998942,496,54
6317,139276,998942,458,16
6318,140276,998942,452,0
6319,141276,998942,431,9
6320,142276,998942,429,0
6321,143276,998942,429,0
6322,144276,998942,429,0
6323,145276,998942,511,16
6324,146276,998942,596,43
6325,147276,998942,432,6
6326,148276,998942,432,48
6327,149276,998942,432,15
6328,150276,998942,433,0
6329,151276,998942,438,2
6330,152276,998942,451,29
6331,153276,998942,449,25
6332,154276,998942,469,20
6333,155276,998942,439,25
6334,156276,998942,429,0
6335,157276,998942,434,3
6336,158276,998942,693,85
6337,159276,998942,840,65
6338,160276,998942,807,7
6339,161276,998942,807,10
6340,162276,998942,831,1
6341,163276,998942,921,18
6342,164276,998942,1028,73
6343,165276,998942,1214,95
6344,166276,998942,1422,43
6345,167276,998942,1362,54
6346,168276,998942,1214,12
6347,169276,998942,957,65
6348,170276,998942,708,2
6349,171276,998942,741,19
6350,172276,998942,1133,65
6351,173276,998942,1104,34
6352,174276,998942,938,30
6353,175276,998942,1005,24
6354,176276,998942,1042,20
6355,177276,998942,1016,35
6356,178276,998942,1026,36
6357,179276,998942,1003,29
6358,180276,998942,971,25
6359,181276,998942,903,59
6360,182276,998942,921,28
6361,183276,998942,949,4
6362,184276,998942,929,24
6363,185276,998942,559,55
6364,186276,998942,673,59
6365,187276,998942,882,9
6366,188276,998942,752,90
6367,189276,998942,473,42
6368,190276,998942,626,68
6369,191276,998942,807,66
6370,192276,998942,738,99
6371,193276,998942,566,33
6372,194276,998942,512,6
6373,195276,998942,487,13
6374,196276,998942,463,19
6375,197276,998942,442,6
6376,198276,998942,483,57
6377,199276,998942,508,70
6378,200276,998942,526,61
6379,201276,998942,506,57
6380,202276,998942,469,52
6381,203276,998942,449,5
6382,204276,998942,428,23
6383,205276,998942,453,22
6384,23276,999942,2799,0
6385,24276,999942,2647,0
6386,25276,999942,2522,0
6387,26276,999942,2520,0
6388,27276,999942,2144,1
6389,28276,999942,2097,22
6390,29276,999942,1823,38
6391,30276,999942,1847,0
6392,31276,999942,1969,18
6393,32276,999942,1721,68
6394,33276,999942,1586,59
6395,34276,999942,1480,49
6396,35276,999942,1410,46
6397,36276,999942,1467,57
6398,37276,999942,1409,56
6399,38276,999942,1791,26
6400,39276,999942,1806,23
6401,40276,999942,1623,55
6402,41276,999942,1804,51
6403,42276,999942,1572,65
6404,43276,999942,1645,78
6405,44276,999942,2113,32
6406,45276,999942,2396,5
6407,46276,999942,2088,30
6408,47276,999942,1315,83
6409,48276,999942,835,66
6410,49276,999942,1313,81
6411,50276,999942,856,98
6412,51276,999942,458,10
6413,52276,999942,459,0
6414,53276,999942,460,0
6415,54276,999942,478,3
6416,55276,999942,718,69
6417,56276,999942,1146,82
6418,57276,999942,1813,23
6419,58276,999942,2362,0
6420,59276,999942,2545,0
6421,60276,999942,2453,0
6422,61276,999942,2273,0
6423,62276,999942,2563,0
6424,63276,999942,2282,0
6425,64276,999942,1809,0
6426,65276,999942,1548,35
6427,66276,999942,1450,44
6428,67276,999942,1294,83
6429,68276,999942,1562,54
6430,69276,999942,1755,44
6431,70276,999942,1312,69
6432,71276,999942,1551,26
6433,72276,999942,1726,50
6434,73276,999942,1486,73
6435,74276,999942,1628,30
6436,75276,999942,1857,18
6437,76276,999942,1729,47
6438,77276,999942,1586,78
6439,78276,999942,1137,54
6440,79276,999942,1286,49
6441,80276,999942,1735,37
6442,81276,999942,1965,26
6443,82276,999942,1667,34
6444,83276,999942,1488,9
6445,84276,999942,1430,12
6446,85276,999942,1396,21
6447,86276,999942,1404,21
6448,87276,999942,1471,23
6449,88276,999942,1374,22
6450,89276,999942,1043,46
6451,90276,999942,906,3
6452,91276,999942,1063,52
6453,92276,999942,1564,39
6454,93276,999942,1860,2
6455,94276,999942,1890,5
6456,95276,999942,1594,8
6457,96276,999942,1442,44
6458,97276,999942,1226,45
6459,98276,999942,1205,27
6460,99276,999942,1241,29
6461,100276,999942,1064,62
6462,101276,999942,825,50
6463,102276,999942,853,15
6464,103276,999942,976,71
6465,104276,999942,984,86
6466,105276,999942,736,30
6467,106276,999942,712,5
6468,107276,999942,681,8
6469,108276,999942,678,7
6470,109276,999942,698,10
6471,110276,999942,720,14
6472,111276,999942,726,9
6473,112276,999942,720,6
6474,113276,999942,706,4
6475,114276,999942,684,1
6476,115276,999942,677,5
6477,116276,999942,678,3
6478,117276,999942,734,15
6479,118276,999942,703,34
6480,119276,999942,708,8
6481,120276,999942,690,25
6482,121276,999942,678,39
6483,122276,999942,660,31
6484,123276,999942,606,46
6485,124276,999942,651,10
6486,125276,999942,658,24
6487,126276,999942,593,9
6488,127276,999942,649,5
6489,128276,999942,667,40
6490,129276,999942,644,1
6491,130276,999942,589,0
6492,131276,999942,590,26
6493,132276,999942,649,46
6494,133276,999942,653,38
6495,134276,999942,591,0
6496,135276,999942,580,0
6497,136276,999942,558,20
6498,137276,999942,534,27
6499,138276,999942,550,50
6500,139276,999942,491,26
6501,140276,999942,466,11
6502,141276,999942,447,5
6503,142276,999942,429,0
6504,143276,999942,429,0
6505,144276,999942,429,0
6506,145276,999942,431,5
6507,146276,999942,523,39
6508,147276,999942,432,1
6509,148276,999942,432,15
6510,149276,999942,433,10
6511,150276,999942,440,0
6512,151276,999942,481,0
6513,152276,999942,500,28
6514,153276,999942,447,3
6515,154276,999942,435,1
6516,155276,999942,430,5
6517,156276,999942,429,0
6518,157276,999942,429,0
6519,158276,999942,524,52
6520,159276,999942,812,94
6521,160276,999942,858,48
6522,161276,999942,808,18
6523,162276,999942,816,2
6524,163276,999942,957,51
6525,164276,999942,984,61
6526,165276,999942,1055,82
6527,166276,999942,1329,86
6528,167276,999942,1332,46
6529,168276,999942,1215,36
6530,169276,999942,1126,65
6531,170276,999942,746,35
6532,171276,999942,689,6
6533,172276,999942,957,63
6534,173276,999942,1109,26
6535,174276,999942,955,40
6536,175276,999942,931,23
6537,176276,999942,1063,32
6538,177276,999942,1029,57
6539,178276,999942,1034,33
6540,179276,999942,1005,30
6541,180276,999942,974,24
6542,181276,999942,930,26
6543,182276,999942,879,35
6544,183276,999942,969,7
6545,184276,999942,984,39
6546,185276,999942,639,61
6547,186276,999942,544,49
6548,187276,999942,851,55
6549,188276,999942,808,72
6550,189276,999942,565,50
6551,190276,999942,557,65
6552,191276,999942,803,25
6553,192276,999942,734,88
6554,193276,999942,571,98
6555,194276,999942,523,28
6556,195276,999942,478,0
6557,196276,999942,484,47
6558,197276,999942,470,33
6559,198276,999942,495,54
6560,199276,999942,474,19
6561,200276,999942,448,3
6562,201276,999942,437,12
6563,202276,999942,443,51
6564,203276,999942,430,21
6565,204276,999942,422,4
6566,205276,999942,482,44
6567,23276,1000942,2883,0
6568,24276,1000942,2559,0
6569,25276,1000942,2289,0
6570,26276,1000942,2186,1
6571,27276,1000942,2043,12
6572,28276,1000942,2058,9
6573,29276,1000942,2230,0
6574,30276,1000942,2578,0
6575,31276,1000942,2458,0
6576,32276,1000942,2209,7
6577,33276,1000942,1944,28
6578,34276,1000942,1775,69
6579,35276,1000942,1574,59
6580,36276,1000942,1380,59
6581,37276,1000942,1245,49
6582,38276,1000942,1235,36
6583,39276,1000942,1250,46
6584,40276,1000942,1165,50
6585,41276,1000942,1326,65
6586,42276,1000942,1501,60
6587,43276,1000942,1779,55
6588,44276,1000942,2088,12
6589,45276,1000942,1965,8
6590,46276,1000942,1814,42
6591,47276,1000942,1198,68
6592,48276,1000942,875,46
6593,49276,1000942,1359,53
6594,50276,1000942,1201,94
6595,51276,1000942,600,64
6596,52276,1000942,459,0
6597,53276,1000942,460,0
6598,54276,1000942,461,1
6599,55276,1000942,450,6
6600,56276,1000942,866,37
6601,57276,1000942,1439,64
6602,58276,1000942,2085,7
6603,59276,1000942,2407,0
6604,60276,1000942,2347,0
6605,61276,1000942,2144,0
6606,62276,1000942,2303,0
6607,63276,1000942,2487,0
6608,64276,1000942,2503,0
6609,65276,1000942,2573,0
6610,66276,1000942,2178,0
6611,67276,1000942,1458,29
6612,68276,1000942,1752,11
6613,69276,1000942,1918,25
6614,70276,1000942,1462,72
6615,71276,1000942,1550,36
6616,72276,1000942,1820,40
6617,73276,1000942,1562,42
6618,74276,1000942,1647,53
6619,75276,1000942,1802,19
6620,76276,1000942,1860,17
6621,77276,1000942,1633,70
6622,78276,1000942,1135,48
6623,79276,1000942,1305,34
6624,80276,1000942,1767,16
6625,81276,1000942,2127,0
6626,82276,1000942,1862,37
6627,83276,1000942,1527,45
6628,84276,1000942,1568,45
6629,85276,1000942,1620,14
6630,86276,1000942,1408,56
6631,87276,1000942,1250,42
6632,88276,1000942,1139,57
6633,89276,1000942,1136,61
6634,90276,1000942,945,5
6635,91276,1000942,929,11
6636,92276,1000942,1210,51
6637,93276,1000942,1635,8
6638,94276,1000942,1983,0
6639,95276,1000942,1790,9
6640,96276,1000942,1545,31
6641,97276,1000942,1498,58
6642,98276,1000942,1423,40
6643,99276,1000942,1534,28
6644,100276,1000942,1418,30
6645,101276,1000942,1276,45
6646,102276,1000942,1192,58
6647,103276,1000942,1150,39
6648,104276,1000942,1421,66
6649,105276,1000942,1074,53
6650,106276,1000942,802,47
6651,107276,1000942,851,49
6652,108276,1000942,874,57
6653,109276,1000942,900,55
6654,110276,1000942,883,49
6655,111276,1000942,896,39
6656,112276,1000942,877,29
6657,113276,1000942,828,23
6658,114276,1000942,750,7
6659,115276,1000942,697,16
6660,116276,1000942,743,17
6661,117276,1000942,808,0
6662,118276,1000942,808,9
6663,119276,1000942,750,37
6664,120276,1000942,700,43
6665,121276,1000942,689,30
6666,122276,1000942,672,23
6667,123276,1000942,650,49
6668,124276,1000942,603,33
6669,125276,1000942,622,30
6670,126276,1000942,601,40
6671,127276,1000942,664,17
6672,128276,1000942,694,59
6673,129276,1000942,638,5
6674,130276,1000942,621,24
6675,131276,1000942,570,0
6676,132276,1000942,620,5
6677,133276,1000942,656,63
6678,134276,1000942,638,75
6679,135276,1000942,550,5
6680,136276,1000942,574,9
6681,137276,1000942,545,21
6682,138276,1000942,588,38
6683,139276,1000942,548,37
6684,140276,1000942,484,4
6685,141276,1000942,460,1
6686,142276,1000942,447,0
6687,143276,1000942,429,0
6688,144276,1000942,429,0
6689,145276,1000942,429,4
6690,146276,1000942,433,10
6691,147276,1000942,432,0
6692,148276,1000942,433,24
6693,149276,1000942,433,0
6694,150276,1000942,462,0
6695,151276,1000942,450,1
6696,152276,1000942,547,46
6697,153276,1000942,493,62
6698,154276,1000942,455,10
6699,155276,1000942,429,0
6700,156276,1000942,430,0
6701,157276,1000942,429,0
6702,158276,1000942,429,6
6703,159276,1000942,650,78
6704,160276,1000942,862,59
6705,161276,1000942,828,6
6706,162276,1000942,811,1
6707,163276,1000942,932,61
6708,164276,1000942,1155,83
6709,165276,1000942,1042,88
6710,166276,1000942,1173,97
6711,167276,1000942,1250,48
6712,168276,1000942,1213,42
6713,169276,1000942,1139,14
6714,170276,1000942,828,71
6715,171276,1000942,691,4
6716,172276,1000942,767,56
6717,173276,1000942,1103,24
6718,174276,1000942,996,63
6719,175276,1000942,950,5
6720,176276,1000942,1072,24
6721,177276,1000942,1081,28
6722,178276,1000942,1025,23
6723,179276,1000942,1031,41
6724,180276,1000942,988,7
6725,181276,1000942,996,22
6726,182276,1000942,926,73
6727,183276,1000942,950,31
6728,184276,1000942,946,28
6729,185276,1000942,763,66
6730,186276,1000942,535,60
6731,187276,1000942,698,28
6732,188276,1000942,864,11
6733,189276,1000942,755,41
6734,190276,1000942,499,57
6735,191276,1000942,650,32
6736,192276,1000942,777,89
6737,193276,1000942,583,73
6738,194276,1000942,515,19
6739,195276,1000942,481,1
6740,196276,1000942,494,24
6741,197276,1000942,455,8
6742,198276,1000942,500,4
6743,199276,1000942,550,50
6744,200276,1000942,493,0
6745,201276,1000942,482,0
6746,202276,1000942,440,8
6747,203276,1000942,436,7
6748,204276,1000942,430,47
6749,205276,1000942,476,47
6750,24276,1001942,2777,0
6751,25276,1001942,2497,0
6752,26276,1001942,2229,0
6753,27276,1001942,2421,0
6754,28276,1001942,2535,0
6755,29276,1001942,2756,0
6756,30276,1001942,2648,0
6757,31276,1001942,2559,0
6758,32276,1001942,2738,0
6759,33276,1001942,2495,0
6760,34276,1001942,2156,6
6761,35276,1001942,2048,9
6762,36276,1001942,1834,55
6763,37276,1001942,1595,80
6764,38276,1001942,1401,85
6765,39276,1001942,1336,65
6766,40276,1001942,1258,71
6767,41276,1001942,1003,31
6768,42276,1001942,1139,14
6769,43276,1001942,1188,45
6770,44276,1001942,1259,36
6771,45276,1001942,1279,36
6772,46276,1001942,1291,91
6773,47276,1001942,928,63
6774,48276,1001942,803,56
6775,49276,1001942,1512,50
6776,50276,1001942,1510,79
6777,51276,1001942,962,93
6778,52276,1001942,528,30
6779,53276,1001942,460,0
6780,54276,1001942,460,0
6781,55276,1001942,461,0
6782,56276,1001942,590,5
6783,57276,1001942,1168,48
6784,58276,1001942,1681,60
6785,59276,1001942,1829,10
6786,60276,1001942,2097,2
6787,61276,1001942,2095,0
6788,62276,1001942,2068,0
6789,63276,1001942,2108,0
6790,64276,1001942,2371,0
6791,65276,1001942,2752,0
6792,66276,1001942,2371,0
6793,67276,1001942,1901,3
6794,68276,1001942,1770,13
6795,69276,1001942,2120,0
6796,70276,1001942,1568,53
6797,71276,1001942,1486,27
6798,72276,1001942,1992,17
6799,73276,1001942,1686,53
6800,74276,1001942,1780,44
6801,75276,1001942,1659,54
6802,76276,1001942,1674,44
6803,77276,1001942,1480,67
6804,78276,1001942,1177,45
6805,79276,1001942,1332,11
6806,80276,1001942,1749,13
6807,81276,1001942,2153,0
